3.0 0.01 -11.4436419999997
3.0 0.02 -11.9319249999883
3.0 0.03 -12.665795000010846
3.0 0.04 -13.56497499999776
3.0 0.05 -14.563179999989059
3.0 0.06 -15.606535000003305
3.0 0.07 -16.633219000006356
3.0 0.08 -17.571891000010055
3.0 0.09 -18.40790899997536
3.0 0.1 -19.3199430000137
3.0 0.11 -20.838344000004877
3.0 0.12 -23.520483999987785
3.0 0.13 -25.40123700001111
3.0 0.14 -23.699174999994433
3.0 0.15 -21.230038000012325
3.0 0.16 -19.877613999987826
3.0 0.17 -19.250950999990295
3.0 0.18 -18.946932000022603
3.0 0.19 -18.790372999983855
3.0 0.2 -18.70836700000312
3.0 0.21 -18.668034000003466
3.0 0.22 -18.653057999991045
3.0 0.23 -18.65459000001243
3.0 0.24 -18.667451999990696
3.0 0.25 -18.688380000000286
3.0 0.26 -18.715205999999522
3.0 0.27 -18.74638600000365
3.0 0.28 -18.780785000010507
3.0 0.29 -18.817513999988567
3.0 0.3 -18.85584900000115
3.0 0.31 -18.89517799998684
3.0 0.32 -18.934971000028593
3.0 0.33 -18.974739999979544
3.0 0.34 -19.014040999998354
3.0 0.35 -19.052451000018156
3.0 0.36 -19.089556999990158
3.0 0.37 -19.124968999992813
3.0 0.38 -19.15828999999645
3.0 0.39 -19.18913200000814
3.0 0.4 -19.217111999996188
3.0 0.41 -19.241839000021237
3.0 0.42 -19.26292399998113
3.0 0.43 -19.279987999993846
3.0 0.44 -19.29263300000981
3.0 0.45 -19.30047900000174
3.0 0.46 -19.303138999990903
3.0 0.47 -19.300230000021568
3.0 0.48 -19.291375999972065
3.0 0.49 -19.276200000017756
