0.0 3.2685616 2.6248121
0.01 3.2689972 2.6248028
0.02 3.2725892 2.6244678
0.03 3.2836347 2.6230257
0.04 3.3057916 2.6194577
0.05 3.341044 2.6127112
0.06 3.3895493 2.6016645
0.07 3.4498298 2.584861
0.08 3.518906 2.5602386
0.09 3.5923448 2.525202
0.1 3.664624 2.4772053
0.11 3.7302167 2.4144518
0.12 3.7851007 2.3357453
0.13 3.8277216 2.2385128
0.14 3.8588014 2.1138988
0.15 3.8800058 1.935425
0.16 3.890106 1.6389898
0.17 3.8808296 1.1899277
0.18 3.8640554 0.8340185
0.19 3.8552053 0.6902282
0.2 3.8470452 0.6379768
0.21 3.8361762 0.61392957
0.22 3.8225315 0.5997093
0.23 3.8066058 0.58982676
0.24 3.7888443 0.5822951
0.25 3.769572 0.57622325
0.26 3.7490134 0.5711285
0.27 3.7273207 0.56670886
0.28 3.7045956 0.562756
0.29 3.6809037 0.55911684
0.3 3.6562858 0.5556747
0.31 3.6307657 0.5523386
0.32 3.6043556 0.54903704
0.33 3.5770595 0.5457133
0.34 3.548876 0.5423226
0.35 3.519801 0.5388297
0.36 3.489828 0.5352071
0.37 3.4589512 0.53143376
0.38 3.4271638 0.5274937
0.39 3.3944607 0.5233752
0.4 3.3608384 0.5190701
0.41 3.3262954 0.514573
0.42 3.2908325 0.50988084
0.43 3.2544534 0.5049924
0.44 3.2171648 0.4999083
0.45 3.1789763 0.4946302
0.46 3.1399012 0.48916104
0.47 3.0999568 0.4835049
0.48 3.0591636 0.4776666
0.49 3.0175462 0.47165197
0.5 2.9751332 0.4654676
