1.1 0.0 -0.8460356799997045
1.15 0.0 -0.8643759200001665
1.2 0.0 -0.8809278800001183
1.25 0.0 -0.8949325199996047
1.3 0.0 -0.9055921600005267
1.35 0.0 -0.9121258399996841
1.4 0.0 -0.9138381199999689
1.45 0.0 -0.9101892400000318
1.5 0.0 -0.9008569599998882
1.55 0.0 -0.8857791600004058
1.6 0.0 -0.8651683199996572
1.65 0.0 -0.8394945999999193
1.7 0.0 -0.8094417200002308
1.75 0.0 -0.775841919999816
1.8 0.0 -0.7396040800003361
1.85 0.0 -0.701642559999623
1.9 0.0 -0.6628188400000591
1.95 0.0 -0.6238987200003232
2.0 0.0 -0.8720432399999232
2.05 0.0 -1.100621359999717
2.1 0.0 -0.37852331999985855
2.15 0.0 -0.3599386800002316
2.2 0.0 -0.34213728000018884
2.25 0.0 -0.32509823999961546
2.3 0.0 -0.30880623999998247
2.35 0.0 -0.2932470800005833
2.4 0.0 -0.27840752000010227
2.45 0.0 -0.26427287999932186
2.5 0.0 -0.2508269199999811
2.55 0.0 -0.23805196000003065
2.6 0.0 -0.2259282000004256
2.65 0.0 -0.21443443999964337
2.7 0.0 -0.20354804000035714
2.75 0.0 -0.19324535999962653
2.8 0.0 -0.18350184000084432
2.85 0.0 -0.17429287999868223
2.9 0.0 -0.16559332000056828
2.95 0.0 -0.15737811999989498
3.0 0.0 -0.1496229200007809
3.05 0.0 -0.142303279999823
3.1 0.0 -0.13539587999858255
3.15 0.0 -0.12887788000129172
3.2 0.0 -0.12272724000013156
3.25 0.0 -0.11692303999950623
3.3 0.0 -0.11144495999927113
3.35 0.0 -0.10627400000119579
3.4 0.0 -0.10139179999981743
3.45 0.0 -0.09678107999988618
3.5 0.0 -0.09242555999945119
3.55 0.0 -0.08830988000058279
3.6 0.0 -0.08441936000025438
3.65 0.0 -0.08074035999925429
3.7 0.0 -0.07726024000018719
3.75 0.0 -0.07396664000043313
3.8 0.0 -0.07084835999933173
3.85 0.0 -0.06789488000080747
3.9 0.0 -0.06509611999914143
3.95 0.0 -0.062442880000501355
1.1 0.01 -0.8464933999999177
1.15 0.01 -0.8648314800002008
1.2 0.01 -0.8813788799997755
1.25 0.01 -0.8953746800003067
1.3 0.01 -0.9060189199999545
1.35 0.01 -0.9125293999996793
1.4 0.01 -0.9142097200001619
1.45 0.01 -0.9105200000000431
1.5 0.01 -0.9011390000001317
1.55 0.01 -0.8860065999996843
1.6 0.01 -0.8653377200001731
1.65 0.01 -0.8396058399998862
1.7 0.01 -0.8094974000002193
1.75 0.01 -0.7758473599999108
1.8 0.01 -0.7395664800000672
1.85 0.01 -0.7015701999996755
1.9 0.01 -0.6627203600004373
1.95 0.01 -0.6237824399995839
2.0 0.01 -0.8796075200005169
2.05 0.01 -1.090744799999651
2.1 0.01 -0.37865595999946455
2.15 0.01 -0.36005724000080425
2.2 0.01 -0.3422430400000577
2.25 0.01 -0.3251927999996234
2.3 0.01 -0.3088908399998769
2.35 0.01 -0.2933230400004734
2.4 0.01 -0.2784760400000873
2.45 0.01 -0.26433479999947135
2.5 0.01 -0.25088343999968377
2.55 0.01 -0.23810368000075727
2.6 0.01 -0.22597604000012064
2.65 0.01 -0.21447879999905048
2.7 0.01 -0.20358964000024643
2.75 0.01 -0.19328460000074163
2.8 0.01 -0.18353911999966563
2.85 0.01 -0.17432851999949947
2.9 0.01 -0.16562752000055583
2.95 0.01 -0.1574113199997998
3.0 0.01 -0.14965504000059635
3.05 0.01 -0.14233467999957888
3.1 0.01 -0.1354265999989927
3.15 0.01 -0.12890800000094169
3.2 0.01 -0.12275688000045236
3.25 0.01 -0.11695223999979062
3.3 0.01 -0.1114737999988152
3.35 0.01 -0.10630240000141399
3.4 0.01 -0.10141991999930192
3.45 0.01 -0.09680888000076528
3.5 0.01 -0.09245311999817879
3.55 0.01 -0.08833700000140562
3.6 0.01 -0.08444628000035012
3.65 0.01 -0.08076704000004072
3.7 0.01 -0.07728651999809835
3.75 0.01 -0.07399264000187383
3.8 0.01 -0.07087407999932818
3.85 0.01 -0.06792032000078076
3.9 0.01 -0.0651212399983777
3.95 0.01 -0.06246764000112892
1.1 0.02 -0.8478771600000131
1.15 0.02 -0.8662093200001617
1.2 0.02 -0.8827435599997133
1.25 0.02 -0.8967128000001786
1.3 0.02 -0.9073113999999581
1.35 0.02 -0.9137522799999638
1.4 0.02 -0.9153362000002861
1.45 0.02 -0.9115232799995661
1.5 0.02 -0.9019952400002783
1.55 0.02 -0.8866975600000112
1.6 0.02 -0.8658535999998693
1.65 0.02 -0.839945639999935
1.7 0.02 -0.8096692799998746
1.75 0.02 -0.7758674800005098
1.8 0.02 -0.7394564799994923
1.85 0.02 -0.7013551200003538
