3.00 0.00 0.9999999999988081
3.00 0.01 0.999814449835789
3.00 0.02 0.9984004233399126
3.00 0.03 0.9934659432539426
3.00 0.04 0.9819147223227123
3.00 0.05 0.9604203960288642
3.00 0.06 0.9257942254872906
3.00 0.07 0.8754748230878088
3.00 0.08 0.8085315937009481
3.00 0.09 0.7265259478681935
3.00 0.10 0.6322146369298178
3.00 0.11 0.5250175273836151
3.00 0.12 0.3965849932445561
3.00 0.13 0.2487207815299251
3.00 0.14 0.13396059923365836
3.00 0.15 0.07600784920883726
3.00 0.16 0.048813939545278726
3.00 0.17 0.03446232279904858
3.00 0.18 0.025863973248544517
3.00 0.19 0.020205562243859207
3.00 0.20 0.0162352190741418
3.00 0.21 0.013324665916036144
3.00 0.22 0.011124247636591792
3.00 0.23 0.009422576258246856
3.00 0.24 0.008083366704626472
3.00 0.25 0.007014336074563483
3.00 0.26 0.006150607328658384
3.00 0.27 0.005445243620346797
3.00 0.28 0.004863520318970376
3.00 0.29 0.004379291135738812
3.00 0.30 0.003972584751689042
3.00 0.31 0.003627966033704559
3.00 0.32 0.003333385042526399
3.00 0.33 0.003079355958272234
3.00 0.34 0.002858354560352188
3.00 0.35 0.002664372505441916
3.00 0.36 0.0024925828408006497
3.00 0.37 0.0023390851947390576
3.00 0.38 0.0022007102480670706
3.00 0.39 0.0020748686201366843
3.00 0.40 0.0019594330344593425
3.00 0.41 0.0018526457190465393
3.00 0.42 0.0017530451283542501
3.00 0.43 0.001659408267064926
3.00 0.44 0.0015707041273228988
3.00 0.45 0.0014860572483863166
3.00 0.46 0.0014047180768411544
3.00 0.47 0.0013260394209595417
3.00 0.48 0.0012494576086393466
3.00 0.49 0.0011744775578345574
3.00 0.50 0.0011006606232199358
