0.12	0.0	0.00044683743553343766	6.211930932585725e-05	0.0006960943318065571	1.2635494950750383	
0.12	4e-05	0.0004499369979035125	6.245208429105633e-05	0.0006988150116484607	1.272925740636738	
0.12	8e-05	0.0004530737627993833	6.278766706995396e-05	0.000701554509288677	1.282416467886277	
0.12	0.00012	0.00045624838002180724	6.31260905971018e-05	0.0007043130384678667	1.2920236687215503	
0.12	0.00016	0.0004594615142818423	6.346738830802616e-05	0.0007070908166291483	1.3017493803508955	
0.12	0.0002	0.00046271384562334794	6.381159414867978e-05	0.0007098880650070796	1.3115956865672096	
0.12	0.00024	0.0004660060698596939	6.415874258510919e-05	0.0007127050087193695	1.3215647190647084	
0.12	0.00028	0.0004693388990252474	6.450886861334106e-05	0.0007155418768614137	1.3316586587999752	
0.12	0.00032	0.00047271306184221205	6.486200776949585e-05	0.000718398902603764	1.3418797373990392	
0.12	0.00036	0.0004761293042034045	6.52181961401323e-05	0.0007212763232926426	1.3522302386122922	
0.12	0.0004	0.0004795883896716371	6.557747037283163e-05	0.0007241743805536045	1.3627124998191043	
0.12	0.00044	0.0004830910999963213	6.593986768702474e-05	0.0007270933203984824	1.3733289135841233	
0.12	0.00048	0.0004866382356480178	6.630542588507312e-05	0.0007300333933357292	1.384081929267324	
0.12	0.00052	0.0004902306163716302	6.667418336360622e-05	0.0007329948544842842	1.394974054689938	
0.12	0.00056	0.0004938690817590037	6.704617912512522e-05	0.0007359779636911081	1.4060078578585218	
0.12	0.0006	0.0004975544918417138	6.742145278987907e-05	0.0007389829856525231	1.4171859687495192	
0.12	0.00064	0.0005012877277048734	6.780004460802135e-05	0.0007420101900395088	1.4285110811567612	
0.12	0.00068	0.0005050696921228115	6.818199547205427e-05	0.0007450598516270992	1.4399859546044984	
0.12	0.00072	0.0005089013102175298	6.856734692956972e-05	0.0007481322504280532	1.451613416328634	
0.12	0.00076	0.0005127835301408835	6.895614119629395e-05	0.000751227671830966	1.4633963633290006	
0.12	0.0008	0.00051671732378147	6.934842116944557e-05	0.0007543464067429896	1.4753377644956114	
0.12	0.00084	0.0005207036874972618	6.974423044141468e-05	0.0007574887517373572	1.4874406628119692	
0.12	0.00088	0.0005247436428750714	7.014361331377364e-05	0.000760655009205895	1.4997081776387127	
0.12	0.00092	0.000528838237517974	7.054661481162763e-05	0.0007638454875167315	1.5121435070809284	
0.12	0.00096	0.0005329885458618999	7.095328069831493e-05	0.0007670605011774139	1.5247499304427377	
0.12	0.001	0.0005371956700226152	7.136365749046823e-05	0.0007703003710036471	1.5375308107728434	
0.12	0.00104	0.0005414607406744244	7.177779247344487e-05	0.0007735654242938984	1.550489597504967	
0.12	0.00108	0.0005457849179619605	7.21957337171394e-05	0.0007768559950101011	1.563629829197264	
0.12	0.00112	0.000550169392446493	7.26175300921879e-05	0.000780172423964711	1.5769551363750076	
0.12	0.00116	0.0005546153860882859	7.304323128657603e-05	0.0007835150590144002	1.5904692444810653	
0.12	0.0012	0.0005591241532665672	7.347288782266195e-05	0.0007868842552606369	1.604175976938893	
0.12	0.00124	0.0005636969818388019	7.390655107462875e-05	0.0007902803752574848	1.618079258333003	
0.12	0.00128	0.0005683351942409935	7.434427328637489e-05	0.0007937037892268835	1.632183117712151	
0.12	0.00132	0.0005730401486308752	7.478610758985991e-05	0.0007971548752817805	1.6464916920207147	
0.12	0.00136	0.0005778132400759029	7.523210802391655e-05	0.0008006340196574165	1.6610092296640038	
0.12	0.0014	0.0005826559017880954	7.56823295535438e-05	0.0008041416169511416	1.6757400942135832	
0.12	0.00144	0.0005875696064078474	7.613682808969591e-05	0.0008076780703711302	1.6906887682589673	
0.12	0.00148	0.0005925558673389639	7.659566050958146e-05	0.0008112437919943819	1.7058598574123787	
0.12	0.00152	0.0005976162401372805	7.705888467748862e-05	0.0008148392030344373	1.7212580944735931	
0.12	0.00156	0.0006027523239553511	7.7526559466153e-05	0.0008184647341192194	1.7368883437623293	
0.12	0.0016	0.0006079657630458241	7.799874477868354e-05	0.0008221208255794854	1.7527556056259392	
0.12	0.00164	0.0006132582483262606	7.847550157106473e-05	0.0008258079277483404	1.7688650211306394	
