2.5 0.01 -12.596415999990286
2.5 0.02 -12.979920999995901
2.5 0.03 -13.569178000025753
2.5 0.04 -14.309243999974804
2.5 0.05 -15.14905900000589
2.5 0.06 -16.045820000005648
2.5 0.07 -16.958515000009662
2.5 0.08 -17.837868999972585
2.5 0.09 -18.62621200002557
2.5 0.1 -19.279399999980946
2.5 0.11 -19.805861000019615
2.5 0.12 -20.30295699999101
2.5 0.13 -21.00586699999239
2.5 0.14 -22.448293000004263
2.5 0.15 -25.546874999999197
2.5 0.16 -28.99671500001581
2.5 0.17 -27.817824999979255
2.5 0.18 -24.402951000012262
2.5 0.19 -22.459469999986872
2.5 0.2 -21.625573000020307
2.5 0.21 -21.25940599997271
2.5 0.22 -21.09348600003001
2.5 0.23 -21.024032999986847
2.5 0.24 -21.006926999989943
2.5 0.25 -21.02122100000157
2.5 0.26 -21.055916000012314
2.5 0.27 -21.10466899999606
2.5 0.28 -21.16349299999907
2.5 0.29 -21.22967999999804
2.5 0.3 -21.301247000007333
2.5 0.31 -21.376634999992188
2.5 0.32 -21.454551000008486
2.5 0.33 -21.533863999980678
2.5 0.34 -21.613544000018674
2.5 0.35 -21.692623999993376
2.5 0.36 -21.770170000006566
2.5 0.37 -21.845277999989925
2.5 0.38 -21.91704000001236
2.5 0.39 -21.984563999986033
2.5 0.4 -22.04695099999652
2.5 0.41 -22.103301000027265
2.5 0.42 -22.15271299996761
2.5 0.43 -22.194286000019027
2.5 0.44 -22.227123000000205
2.5 0.45 -22.250335999984806
2.5 0.46 -22.26303900000557
2.5 0.47 -22.264376000015243
2.5 0.48 -22.2534999999924
2.5 0.49 -22.229601999992333
