1.05 0.01 -15.387330999994122
1.05 0.02 -15.459332000000716
1.05 0.03 -15.579404000005662
1.05 0.04 -23.756617999994855
1.05 0.05 -23.756617999994855
1.05 0.06 -24.24326799999918
1.05 0.07 -16.557864999997705
1.05 0.08 -16.94107700000561
1.05 0.09 -17.392508000000145
1.05 0.1 -17.924420999993124
1.05 0.11 -18.55436300000516
1.05 0.12 -19.307069000004944
1.05 0.13 -20.217153999988405
1.05 0.14 -21.33322700000731
1.05 0.15 -22.72420799999719
1.05 0.16 -24.489701000005514
1.05 0.17 -26.776880999995583
1.05 0.18 -29.8047259999991
1.05 0.19 -53.41434299999994
1.05 0.2 -57.502618999996635
1.05 0.21 -64.54934299999658
1.05 0.22 -77.50638800000146
1.05 0.23 -53.2183239999923
1.05 0.24 -31.922637000006365
1.05 0.25 -31.564552000000628
1.05 0.26 -31.916257000004194
1.05 0.27 -32.80240299998735
1.05 0.28 -34.07964700001346
1.05 0.29 -35.502618999996635
1.05 0.3 -36.68228699999606
1.05 0.31 -37.297331000001286
1.05 0.32 -37.40328200000121
1.05 0.33 -37.408695999996375
1.05 0.34 -38.24271600000092
1.05 0.35 -48.78979700001432
1.05 0.36 -74.97961999998044
1.05 0.37 -64.09589800000498
1.05 0.38 -48.62217500000372
1.05 0.39 -45.78579199999484
1.05 0.4 -44.68982500000585
1.05 0.41 -43.95534300000264
1.05 0.42 -43.256564999999746
1.05 0.43 -42.46467599998912
1.05 0.44 -41.496328000007985
1.05 0.45 -40.28242299999519
1.05 0.46 -38.77240600000494
1.05 0.47 -36.94880600000356
1.05 0.48 -34.8371009999848
1.05 0.49 -32.503123000022754
1.1 0.01 -15.140814999998755
1.1 0.02 -15.2129890000019
1.1 0.03 -15.333356000004608
1.1 0.04 -15.502238999989267
1.1 0.05 -15.720497000009157
1.1 0.06 -15.98992499999938
1.1 0.07 -16.313752999996964
1.1 0.08 -16.697273000003708
1.1 0.09 -17.148609999999348
1.1 0.1 -17.679725999997437
1.1 0.11 -18.307753999993217
1.1 0.12 -19.05681700001132
1.1 0.13 -19.96062499999945
1.1 0.14 -21.066232999996195
1.1 0.15 -22.439483999993556
1.1 0.16 -24.17270900001427
1.1 0.17 -26.39395199999322
1.1 0.18 -29.26959199999761
1.1 0.19 -32.96122700000119
1.1 0.2 -37.41018199999614
1.1 0.21 -41.79771700000384
1.1 0.22 -44.342389000000495
1.1 0.23 -71.82248300000525
1.1 0.24 -45.82866799999699
1.1 0.25 -31.87532299999229
1.1 0.26 -32.172687000002725
1.1 0.27 -32.885866000000846
1.1 0.28 -33.81707100001267
1.1 0.29 -34.734773999987375
1.1 0.3 -35.45466000000272
1.1 0.31 -35.93073699999391
1.1 0.32 -36.25256400000328
1.1 0.33 -36.630025000006015
1.1 0.34 -37.67359099999364
1.1 0.35 -42.20228400000947
1.1 0.36 -58.51873099998665
1.1 0.37 -66.7499270000069
1.1 0.38 -53.53548199999553
1.1 0.39 -47.112474000003914
1.1 0.4 -44.94453500000435
1.1 0.41 -43.853207999998176
1.1 0.42 -43.04096799999597
1.1 0.43 -42.25603300000099
1.1 0.44 -41.381310000003744
1.1 0.45 -40.33793699998785
1.1 0.46 -39.064988000010246
1.1 0.47 -37.52373500000239
1.1 0.48 -35.70756000000245
1.1 0.49 -33.64674999998482
1.15 0.01 -14.917450000000445
1.15 0.02 -14.990617000005814
1.15 0.03 -15.112664999987738
1.15 0.04 -15.283952000011432
1.15 0.05 -15.505397999993118
1.15 0.06 -15.778864999997785
1.15 0.07 -16.10768500000873
1.15 0.08 -16.497269999993268
1.15 0.09 -16.95593700000032
1.15 0.1 -17.49589600000177
1.15 0.11 -18.134620000003245
1.15 0.12 -18.896683999995716
1.15 0.13 -19.81627100000159
1.15 0.14 -20.9406000000018
1.15 0.15 -22.334285999993583
1.15 0.16 -24.083797000002892
1.15 0.17 -26.297871000001475
1.15 0.18 -29.088946999999063
1.15 0.19 -32.493363000005644
1.15 0.2 -36.25779999999358
1.15 0.21 -39.55418000000205
1.15 0.22 -41.22924299999827
1.15 0.23 -41.91196300000016
1.15 0.24 -75.63716699999843
1.15 0.25 -32.127231000007555
1.15 0.26 -32.278054999990026
1.15 0.27 -32.69004200000755
1.15 0.28 -33.22772800000224
1.15 0.29 -33.77910499998958
1.15 0.3 -34.28766600000796
1.15 0.31 -34.7605219999991
1.15 0.32 -35.25991999999253
1.15 0.33 -35.9493390000052
1.15 0.34 -37.346590000000255
1.15 0.35 -41.170985000006525
1.15 0.36 -50.61416299999677
1.15 0.37 -58.79942299999085
1.15 0.38 -54.133136000009635
1.15 0.39 -48.04369999999554
1.15 0.4 -45.145314999999144
1.15 0.41 -43.70048900000963
1.15 0.42 -42.75053199999059
1.15 0.43 -41.93995899999688
1.15 0.44 -41.11465000000255
1.15 0.45 -40.186289000008166
1.15 0.46 -39.0913709999905
1.15 0.47 -37.78345300000634
1.15 0.48 -36.237738999993816
1.15 0.49 -34.45723900000527
1.2 0.01 -14.717142000000296
1.2 0.02 -14.792142999997541
1.2 0.03 -14.91729499999648
1.2 0.04 -15.0930350000067
1.2 0.05 -15.320405999999007
1.2 0.06 -15.601446999999743
1.2 0.07 -15.939745999995623
1.2 0.08 -16.341078000010643
1.2 0.09 -16.81424799999199
1.2 0.1 -17.372141999994135
1.2 0.11 -18.03311400001565
1.2 0.12 -18.82280299998456
1.2 0.13 -19.776475000003995
1.2 0.14 -20.941808000004052
1.2 0.15 -22.381435000004487
1.2 0.16 -24.172713999988037
1.2 0.17 -26.397369000009448
1.2 0.18 -29.10283199999328
1.2 0.19 -32.20381700000267
1.2 0.2 -35.319348000008034
1.2 0.21 -37.717187999984944
1.2 0.22 -38.7383360000103
1.2 0.23 -38.50338899999677
1.2 0.24 -62.966618000002796
1.2 0.25 -46.10247999999646
1.2 0.26 -32.07317900000272
1.2 0.27 -32.28018899999793
1.2 0.28 -32.60393800000158
1.2 0.29 -32.98750299999538
1.2 0.3 -33.412537000003766
1.2 0.31 -33.90003999999888
1.2 0.32 -34.520788000005325
1.2 0.33 -35.45654899999008
1.2 0.34 -37.18738000000773
1.2 0.35 -40.79681100000025
1.2 0.36 -47.074991999996875
1.2 0.37 -51.99576699999926
1.2 0.38 -50.67231799999994
1.2 0.39 -47.09476200000391
1.2 0.4 -44.64581799999752
1.2 0.41 -43.2088170000069
1.2 0.42 -42.24192499999033
1.2 0.43 -41.447297000001235
1.2 0.44 -40.67629499999722
1.2 0.45 -39.84374500000772
1.2 0.46 -38.890740999990534
1.2 0.47 -37.772615000024246
1.2 0.48 -36.45880399997058
1.2 0.49 -34.93724400001949
1.25 0.01 -14.539676000007164
1.25 0.02 -14.61737999999713
1.25 0.03 -14.747105000001406
1.25 0.04 -14.929405000003733
1.25 0.05 -15.165490999997697
1.25 0.06 -15.457683999997448
1.25 0.07 -15.80994200000255
1.25 0.08 -16.228591000002655
1.25 0.09 -16.723149999995144
1.25 0.1 -17.307448999997128
1.25 0.11 -18.00098300000389
1.25 0.12 -18.8305929999985
1.25 0.13 -19.832383000002434
1.25 0.14 -21.053286999999692
1.25 0.15 -22.550759999999045
1.25 0.16 -24.38631700000464
1.25 0.17 -26.60380299999244
1.25 0.18 -29.177022000003358
1.25 0.19 -31.91863599999671
1.25 0.2 -34.40326500000813
1.25 0.21 -36.077222999998405
1.25 0.22 -36.65942699999635
1.25 0.23 -36.44938200000041
1.25 0.24 -56.930619999995926
1.25 0.25 -50.90071400000613
1.25 0.26 -31.726378999996523
1.25 0.27 -31.803541999995105
1.25 0.28 -32.02118600001255
1.25 0.29 -32.33544099999148
1.25 0.3 -32.74148600000079
1.25 0.31 -33.27322900000593
1.25 0.32 -34.02089799998895
1.25 0.33 -35.18371800001138
1.25 0.34 -37.15344399998855
1.25 0.35 -40.41470100001218
1.25 0.36 -44.54604699999716
1.25 0.37 -47.12257799999615
1.25 0.38 -46.67410099999692
1.25 0.39 -44.8979490000045
1.25 0.4 -43.34255799999905
1.25 0.41 -42.24255800001192
1.25 0.42 -41.42329599998062
1.25 0.43 -40.723690000010535
1.25 0.44 -40.04173099999338
1.25 0.45 -39.311980000000766
1.25 0.46 -38.4873630000104
1.25 0.47 -37.53082100000196
1.25 0.48 -36.413993999984626
1.25 0.49 -35.1197390000024
1.3 0.01 -14.384608999993278
1.3 0.02 -14.465915000005939
1.3 0.03 -14.6017229999895
1.3 0.04 -14.792721000009841
1.3 0.05 -15.040345999999314
1.3 0.06 -15.347245999999123
1.3 0.07 -15.717860999995423
1.3 0.08 -16.159153000003844
1.3 0.09 -16.68148900000311
1.3 0.1 -17.299697999995296
1.3 0.11 -18.034332000000965
1.3 0.12 -18.913006999996256
1.3 0.13 -19.97144700000673
1.3 0.14 -21.253174999991735
1.3 0.15 -22.805333000003802
1.3 0.16 -24.665445000007157
1.3 0.17 -26.830928999991073
1.3 0.18 -29.205408000007235
1.3 0.19 -31.54011999999537
1.3 0.2 -33.446578999997115
1.3 0.21 -34.578351000006414
1.3 0.22 -34.905306999997045
1.3 0.23 -34.76722599999575
1.3 0.24 -57.49841000000821
1.3 0.25 -48.18247199999344
1.3 0.26 -31.3691980000019
1.3 0.27 -31.340985000003368
1.3 0.28 -31.497476999997048
1.3 0.29 -31.791628000000365
1.3 0.3 -32.222601000002506
1.3 0.31 -32.83359599999255
1.3 0.32 -33.72380900000135
1.3 0.33 -35.0650570000077
1.3 0.34 -37.060065999989575
1.3 0.35 -39.67248500001848
1.3 0.36 -42.162410999985376
1.3 0.37 -43.41165999999671
