0.0 3.407466 2.293458
0.01 3.4091773 2.2932847
0.02 3.42586 2.2907495
0.03 3.4740484 2.2806346
0.04 3.5611644 2.2549176
0.05 3.6836185 2.1991532
0.06 3.8242052 2.0859733
0.07 3.952139 1.8673066
0.08 4.034076 1.4608883
0.09 4.0476966 0.87578046
0.1 4.04143 0.47176605
0.11 4.047403 0.32048377
0.12 4.053307 0.2687403
0.13 4.0551996 0.24884862
0.14 4.0536227 0.24018967
0.15 4.049571 0.23605312
0.16 4.0437827 0.23394692
0.17 4.036737 0.23282778
0.18 4.0287347 0.2322126
0.19 4.0199637 0.23185897
0.2 4.0105433 0.23163784
0.21 4.0005484 0.23147735
0.22 3.9900265 0.23133616
0.23 3.9790082 0.23118985
0.24 3.9675128 0.23102379
0.25 3.955553 0.23082913
0.26 3.9431365 0.2306005
0.27 3.9302678 0.2303347
0.28 3.9169502 0.23002979
0.29 3.9031854 0.22968476
0.3 3.8889744 0.22929902
0.31 3.8743181 0.2288724
0.32 3.8592172 0.22840486
0.33 3.8436723 0.22789653
0.34 3.8276837 0.22734755
0.35 3.8112528 0.22675818
0.36 3.7943802 0.22612865
0.37 3.7770674 0.22545919
0.38 3.759316 0.22475007
0.39 3.7411275 0.22400154
0.4 3.7225044 0.22321387
0.41 3.703449 0.22238731
0.42 3.6839638 0.22152218
0.43 3.6640525 0.22061872
0.44 3.6437178 0.21967727
0.45 3.622964 0.21869814
0.46 3.601795 0.21768168
0.47 3.5802155 0.21662822
0.48 3.55823 0.21553822
0.49 3.5358438 0.21441205
0.5 3.5130627 0.21325019
